SEQN,age,education,male,female
69505,60,1,1,0
69506,80,1,1,0
69508,37,1,1,0
69509,62,1,1,0
69511,65,2,0,1
69513,46,5,1,0
69514,57,4,1,0
69515,63,4,1,0
69516,74,4,1,0
69519,22,3,0,1
69520,22,5,1,0
69521,74,4,1,0
69522,25,4,0,1
69523,56,3,1,0
69524,61,4,0,1
69525,44,3,0,1
69527,25,3,1,0
69528,80,1,1,0
69531,28,2,1,0
69532,47,3,0,1
69533,20,4,0,1
69534,29,5,0,1
69536,57,4,0,1
69537,49,5,1,0
69539,80,2,1,0
69540,45,3,0,1
69541,20,2,1,0
69542,40,4,0,1
69546,26,5,1,0
69547,73,3,1,0
69549,66,4,0,1
69550,58,4,1,0
69552,64,1,0,1
69553,70,1,0,1
69556,59,4,1,0
69558,27,2,0,1
69560,26,2,1,0
69562,80,1,1,0
69564,37,5,1,0
69566,80,1,1,0
69569,61,4,0,1
69572,42,4,0,1
69573,53,3,0,1
69574,48,5,0,1
69577,52,3,1,0
69580,23,4,1,0
69581,23,5,1,0
69582,30,1,0,1
69587,77,5,1,0
69591,27,4,0,1
69594,31,4,1,0
69596,64,4,1,0
69598,34,5,1,0
69599,21,2,1,0
69600,65,3,1,0
69602,49,1,1,0
69603,26,2,1,0
69607,40,1,1,0
69608,75,3,1,0
69610,20,4,1,0
69613,27,4,0,1
69616,26,3,0,1
69617,25,4,0,1
69618,64,3,0,1
69619,41,4,0,1
69620,49,4,1,0
69621,35,1,1,0
69622,58,5,1,0
69624,67,3,1,0
69625,29,4,1,0
69626,53,4,1,0
69630,23,4,1,0
69631,80,4,1,0
69632,44,4,1,0
69633,38,4,1,0
69635,56,3,0,1
69637,58,2,0,1
69639,48,3,1,0
69640,23,2,0,1
69641,23,3,0,1
69644,64,5,0,1
69645,71,4,0,1
69647,36,2,1,0
69648,80,5,1,0
69649,27,5,1,0
69650,48,2,1,0
69652,74,1,0,1
69653,28,5,1,0
69654,20,4,1,0
69655,80,3,0,1
69656,62,1,1,0
69658,73,5,1,0
69660,66,3,1,0
69661,57,1,0,1
69665,50,4,0,1
69666,70,3,0,1
69667,63,4,0,1
69668,61,5,1,0
69669,66,5,0,1
69670,80,4,0,1
69671,58,1,0,1
69672,69,2,1,0
69674,60,3,1,0
69675,58,2,0,1
69679,26,5,1,0
69680,37,2,1,0
69682,67,1,1,0
69684,65,1,1,0
69687,47,5,0,1
69688,42,4,1,0
69689,51,5,1,0
69691,36,3,0,1
69692,50,2,1,0
69693,37,4,0,1
69696,56,2,0,1
69697,22,4,0,1
69698,49,3,1,0
69700,27,3,0,1
69701,52,3,1,0
69702,42,4,1,0
69704,30,3,1,0
69705,42,5,1,0
69709,62,4,0,1
69710,28,4,0,1
69711,51,3,0,1
69712,31,5,1,0
69715,43,4,0,1
69716,63,4,0,1
69721,22,4,0,1
69724,58,2,1,0
69726,53,4,1,0
69728,35,5,1,0
69730,70,3,0,1
69732,33,5,1,0
69733,67,3,1,0
69734,26,5,1,0
69735,20,4,1,0
69736,21,4,0,1
69737,31,2,1,0
69738,51,4,0,1
69739,21,4,0,1
69740,66,5,0,1
69743,46,4,1,0
69745,50,3,0,1
69746,43,5,0,1
69747,34,5,0,1
69748,50,3,0,1
69750,44,5,1,0
69752,79,5,0,1
69753,63,4,0,1
69754,80,4,1,0
69755,65,5,0,1
69758,42,3,0,1
69759,51,4,1,0
69761,80,2,0,1
69764,22,5,0,1
69765,65,3,0,1
69767,56,4,1,0
69768,20,4,0,1
69770,24,3,0,1
69773,40,4,1,0
69774,54,2,1,0
69776,57,1,1,0
69777,60,3,0,1
69778,42,3,1,0
69782,52,3,1,0
69783,66,5,0,1
69784,69,2,1,0
69785,80,2,0,1
69787,57,3,0,1
69789,53,2,0,1
69791,63,3,0,1
69793,35,4,1,0
69795,80,1,0,1
69797,31,5,0,1
69798,21,4,0,1
69803,44,5,1,0
69806,75,5,1,0
69807,61,4,0,1
69808,80,4,1,0
69811,59,4,1,0
69812,80,3,0,1
69813,30,4,0,1
69815,70,4,0,1
69816,20,3,0,1
69817,33,5,1,0
69821,66,3,0,1
69822,64,1,1,0
69823,55,5,0,1
69824,64,2,1,0
69825,43,5,0,1
69827,30,2,1,0
69831,80,1,0,1
69832,61,3,1,0
69833,73,5,0,1
69834,37,5,0,1
69835,80,1,0,1
69838,31,3,1,0
69840,67,4,1,0
69842,37,4,1,0
69843,40,5,1,0
69846,23,4,1,0
69847,80,5,1,0
69848,70,2,1,0
69849,70,2,1,0
69851,31,5,0,1
69852,80,3,0,1
69854,65,4,1,0
69855,41,5,0,1
69856,37,5,1,0
69858,65,5,1,0
69861,73,4,0,1
69862,35,5,0,1
69863,43,3,1,0
69864,52,3,1,0
69866,63,1,1,0
69867,50,4,0,1
69868,40,2,1,0
69869,36,1,0,1
69870,68,5,1,0
69872,39,2,1,0
69873,22,3,1,0
69875,45,2,0,1
69876,36,3,0,1
69877,38,2,0,1
69879,22,5,1,0
69880,34,4,0,1
69884,56,5,1,0
69885,42,5,0,1
69887,23,4,0,1
69888,36,4,1,0
69891,79,2,1,0
69892,63,3,0,1
69893,22,4,1,0
69896,49,3,1,0
69898,71,3,1,0
69899,33,2,0,1
69900,40,2,0,1
69902,48,3,0,1
69905,65,5,1,0
69906,42,1,1,0
69910,20,2,1,0
69911,80,3,0,1
69913,64,1,0,1
69916,22,2,0,1
69917,33,5,0,1
69919,31,4,1,0
69921,75,4,1,0
69922,42,1,1,0
69923,57,5,1,0
69924,80,2,1,0
69925,80,1,0,1
69928,63,1,0,1
69930,27,5,0,1
69931,28,5,0,1
69932,21,2,0,1
69934,56,5,0,1
69935,80,2,1,0
69936,54,5,0,1
69940,61,3,1,0
69941,52,2,0,1
69942,61,4,1,0
69943,40,5,1,0
69948,45,5,1,0
69954,43,5,0,1
69957,32,5,1,0
69959,51,2,0,1
69961,56,5,0,1
69962,69,3,1,0
69963,20,4,0,1
69964,75,3,0,1
69965,27,4,0,1
69972,79,5,1,0
69973,55,3,0,1
69974,22,3,1,0
69975,80,4,0,1
69976,61,4,1,0
69979,36,3,0,1
69981,62,3,1,0
69983,38,2,1,0
69985,73,4,0,1
69989,75,1,0,1
69990,23,5,0,1
69991,56,3,0,1
69992,23,5,0,1
69993,40,2,0,1
69994,21,3,0,1
69996,40,3,0,1
69997,46,5,1,0
69999,29,3,0,1
70000,59,3,0,1
70001,61,3,0,1
70005,80,3,1,0
70006,29,5,1,0
70008,55,5,0,1
70009,26,5,1,0
70010,58,3,0,1
70013,70,5,1,0
70014,32,4,1,0
70015,57,4,1,0
70016,72,5,0,1
70018,28,3,1,0
70019,38,2,1,0
70020,21,4,0,1
70026,31,4,1,0
70030,61,4,0,1
70031,63,4,0,1
70032,80,4,1,0
70033,53,4,0,1
70035,65,5,0,1
70038,20,3,1,0
70041,80,1,0,1
70045,35,5,0,1
70046,55,4,1,0
70049,41,2,1,0
70050,49,4,0,1
70052,28,5,0,1
70053,20,4,1,0
70054,38,1,1,0
70055,47,4,0,1
70058,38,5,1,0
70059,74,2,0,1
70061,65,2,1,0
70062,75,5,0,1
70063,43,1,0,1
70064,38,3,0,1
70065,31,4,0,1
70066,47,4,1,0
70069,50,4,0,1
70072,53,5,1,0
70075,31,3,0,1
70077,58,1,0,1
70078,33,2,0,1
70080,32,5,0,1
70082,29,5,0,1
70083,24,4,0,1
70084,66,2,1,0
70088,47,5,1,0
70092,24,4,1,0
70094,36,4,0,1
70095,59,3,0,1
70096,77,5,0,1
70101,45,3,0,1
70102,68,4,1,0
70103,56,4,0,1
70104,34,5,0,1
70105,25,3,1,0
70109,57,5,1,0
70111,56,3,1,0
70113,28,1,1,0
70114,39,3,1,0
70115,36,3,0,1
70117,46,5,1,0
70118,80,4,0,1
70120,70,4,0,1
70121,33,2,0,1
70122,37,4,0,1
70123,45,3,0,1
70125,30,3,1,0
70127,26,4,0,1
70128,24,3,1,0
70129,35,2,1,0
70130,42,3,1,0
70131,53,4,0,1
70132,62,3,1,0
70133,30,4,1,0
70134,47,4,0,1
70136,39,5,1,0
70142,69,4,0,1
70143,40,5,0,1
70145,49,4,0,1
70148,30,3,1,0
70150,39,5,1,0
70151,80,3,0,1
70152,50,5,0,1
70153,57,2,1,0
70156,80,4,0,1
70158,53,2,0,1
70160,61,2,0,1
70161,34,2,1,0
70162,34,4,1,0
70163,53,5,0,1
70164,46,3,0,1
70166,20,4,1,0
70167,47,2,0,1
70168,73,4,1,0
70169,23,3,0,1
70170,59,3,0,1
70171,30,4,0,1
70174,54,2,1,0
70175,62,3,0,1
70176,23,4,0,1
70177,20,3,0,1
70183,37,2,0,1
70186,48,5,1,0
70188,34,5,1,0
70189,20,2,0,1
70191,52,1,0,1
70192,22,5,0,1
70194,29,5,0,1
70195,79,4,1,0
70196,37,1,1,0
70198,62,4,0,1
70200,52,4,1,0
70201,26,5,0,1
70202,22,4,1,0
70203,46,2,1,0
70204,20,4,0,1
70206,34,5,0,1
70209,31,2,0,1
70210,47,4,1,0
70211,80,2,0,1
70212,40,2,0,1
70213,35,4,1,0
70214,21,4,1,0
70215,80,4,0,1
70217,40,5,1,0
70219,69,1,0,1
70220,31,2,0,1
70222,60,5,1,0
70223,47,4,1,0
70225,25,5,1,0
70226,70,1,0,1
70227,46,4,0,1
70228,67,3,1,0
70229,30,3,0,1
70230,24,5,1,0
70231,37,5,0,1
70234,63,1,1,0
70235,61,1,1,0
70236,63,4,0,1
70238,25,2,0,1
70239,43,5,0,1
70243,51,1,0,1
70244,80,1,1,0
70246,72,2,0,1
70247,54,5,0,1
70248,67,1,0,1
70251,43,3,0,1
70252,40,2,1,0
70254,42,2,0,1
70255,38,1,0,1
70258,24,5,0,1
70259,65,3,1,0
70261,24,4,1,0
70263,49,2,0,1
70264,23,5,0,1
70265,46,3,0,1
70266,62,3,0,1
70267,32,3,1,0
70268,46,4,1,0
70271,34,3,1,0
70274,80,4,0,1
70275,20,4,0,1
70276,51,5,0,1
70278,36,2,0,1
70279,53,3,0,1
70281,30,4,0,1
70282,24,2,1,0
70285,37,3,0,1
70287,46,4,0,1
70288,37,1,0,1
70290,60,4,1,0
70291,25,4,0,1
70292,48,3,0,1
70293,51,3,0,1
70294,60,5,1,0
70295,47,3,1,0
70297,73,1,1,0
70298,42,4,0,1
70299,62,3,1,0
70300,46,5,1,0
70301,51,3,0,1
70302,23,5,1,0
70303,56,4,1,0
70304,65,3,0,1
70306,20,4,1,0
70307,22,4,1,0
70312,73,1,0,1
70313,37,5,0,1
70317,51,3,1,0
70318,23,3,0,1
70319,55,1,1,0
70321,63,4,1,0
70326,35,3,1,0
70327,62,4,0,1
70328,27,3,1,0
70329,60,2,0,1
70330,77,2,1,0
70331,52,1,1,0
70332,80,2,1,0
70333,20,4,0,1
70335,53,4,0,1
70336,74,1,0,1
70337,38,3,1,0
70338,36,4,0,1
70339,55,5,0,1
70341,62,4,1,0
70342,61,2,0,1
70347,70,5,1,0
70349,80,5,0,1
70351,80,4,0,1
70352,55,4,0,1
70355,65,4,1,0
70356,25,1,0,1
70357,43,5,0,1
70358,44,4,0,1
70359,80,4,1,0
70361,80,1,0,1
70362,61,4,0,1
70363,62,5,0,1
70364,73,5,1,0
70366,49,4,0,1
70367,36,5,0,1
70368,55,5,1,0
70369,22,4,0,1
70372,61,4,1,0
70378,53,4,1,0
70381,24,3,1,0
70384,25,4,1,0
70385,57,3,0,1
70386,38,3,1,0
70387,60,3,0,1
70389,56,3,0,1
70391,80,3,0,1
70394,47,5,1,0
70395,36,4,1,0
70398,57,2,0,1
70399,24,4,1,0
70400,21,4,0,1
70401,47,5,1,0
70402,80,3,1,0
70405,61,5,0,1
70406,41,4,0,1
70408,33,5,1,0
70409,44,3,1,0
70411,23,4,0,1
70413,51,5,1,0
70414,25,5,0,1
70415,80,5,0,1
70416,25,4,1,0
70417,80,1,1,0
70418,80,4,0,1
70420,55,1,0,1
70421,51,2,0,1
70423,52,2,1,0
70424,28,2,1,0
70425,77,2,1,0
70426,66,1,1,0
70427,36,5,0,1
70429,44,4,0,1
70430,37,5,0,1
70431,20,2,0,1
70432,42,5,0,1
70437,43,2,1,0
70438,42,5,1,0
70439,24,4,0,1
70442,57,5,0,1
70443,52,5,0,1
70445,71,3,0,1
70446,45,4,0,1
70447,29,4,1,0
70448,29,3,1,0
70451,35,4,0,1
70455,69,2,1,0
70457,40,5,0,1
70458,35,2,0,1
70464,60,4,0,1
70466,25,3,0,1
70470,43,4,0,1
70473,50,4,0,1
70474,44,3,1,0
70476,30,2,1,0
70478,34,5,0,1
70479,25,4,0,1
70480,60,5,0,1
70481,24,4,1,0
70483,20,3,1,0
70485,34,5,1,0
70487,53,4,0,1
70489,40,5,1,0
70490,43,5,1,0
70493,52,2,1,0
70494,25,3,1,0
70495,68,4,1,0
70496,30,5,0,1
70498,63,5,0,1
70499,47,1,0,1
70501,49,5,0,1
70502,71,2,1,0
70504,59,3,1,0
70505,40,3,0,1
70507,80,3,0,1
70511,36,5,1,0
70512,25,5,0,1
70513,80,2,1,0
70514,22,4,0,1
70517,47,4,1,0
70520,67,3,1,0
70521,53,5,1,0
70522,21,5,0,1
70523,31,3,1,0
70525,63,3,1,0
70527,63,2,1,0
70529,49,2,1,0
70531,49,3,1,0
70533,51,5,0,1
70534,48,2,0,1
70535,40,5,1,0
70536,30,4,1,0
70537,26,4,1,0
70539,22,4,1,0
70543,78,2,0,1
70544,77,3,1,0
70545,31,2,1,0
70547,39,2,0,1
70548,34,3,1,0
70550,76,4,1,0
70551,37,4,1,0
70554,37,5,0,1
70555,22,5,0,1
70561,42,5,1,0
70562,52,2,1,0
70564,80,3,1,0
70565,76,4,0,1
70566,31,3,0,1
70567,80,2,1,0
70568,67,4,1,0
70570,62,3,1,0
70573,24,3,1,0
70574,36,3,0,1
70575,69,4,0,1
70576,31,5,1,0
70577,80,4,0,1
70580,58,3,1,0
70581,63,2,0,1
70582,36,4,0,1
70584,36,5,0,1
70586,51,2,0,1
70587,50,2,0,1
70590,51,3,0,1
70591,65,1,0,1
70593,80,3,1,0
70595,60,2,0,1
70596,33,5,0,1
70597,49,2,0,1
70598,28,5,0,1
70599,54,4,1,0
70600,80,1,0,1
70603,55,5,1,0
70604,39,5,1,0
70605,56,4,1,0
70606,80,2,1,0
70607,45,5,0,1
70608,68,3,0,1
70613,54,1,0,1
70614,20,3,0,1
70617,45,4,0,1
70622,50,1,1,0
70623,54,3,1,0
70624,42,3,1,0
70626,33,3,1,0
70627,52,4,0,1
70628,80,4,0,1
70629,28,5,0,1
70631,80,2,1,0
70633,56,5,1,0
70635,68,3,0,1
70638,53,4,1,0
70639,34,1,0,1
70641,63,1,1,0
70644,41,4,1,0
70646,80,4,0,1
70647,38,5,0,1
70649,63,4,1,0
70653,43,5,1,0
70654,28,2,0,1
70661,65,4,0,1
70663,29,5,0,1
70664,70,3,0,1
70668,41,1,0,1
70670,56,1,0,1
70674,67,5,1,0
70675,65,4,1,0
70676,75,4,0,1
70677,29,5,1,0
70678,21,4,1,0
70681,61,5,1,0
70682,22,4,0,1
70684,58,5,1,0
70686,48,5,0,1
70687,59,5,1,0
70689,56,5,1,0
70695,39,4,0,1
70696,47,3,0,1
70697,32,5,1,0
70701,24,4,1,0
70702,26,3,1,0
70703,57,4,0,1
70704,35,3,0,1
70706,48,1,0,1
70708,57,2,1,0
70710,57,4,0,1
70713,30,5,0,1
70715,79,3,0,1
70716,43,5,0,1
70717,70,2,0,1
70718,75,4,1,0
70721,79,2,0,1
70723,32,5,1,0
70725,60,5,0,1
70727,44,5,0,1
70728,42,3,0,1
70729,80,4,1,0
70730,55,1,1,0
70732,52,4,0,1
70733,80,1,0,1
70735,80,2,0,1
70736,32,5,0,1
70737,28,4,1,0
70738,39,1,0,1
70739,63,2,1,0
70741,21,4,0,1
70743,46,4,1,0
70744,65,2,0,1
70745,51,2,1,0
70746,51,2,1,0
70747,80,3,1,0
70748,32,4,0,1
70750,26,5,0,1
70751,27,3,1,0
70752,40,4,1,0
70753,30,1,1,0
70755,56,4,1,0
70756,78,1,1,0
70757,36,5,1,0
70758,21,3,1,0
70759,41,1,1,0
70761,46,4,1,0
70762,34,5,0,1
70763,80,5,0,1
70765,67,1,0,1
70766,45,4,0,1
70769,21,2,0,1
70772,71,4,1,0
70773,33,5,0,1
70774,49,3,0,1
70775,60,5,1,0
70776,60,2,1,0
70779,80,4,1,0
70782,64,5,1,0
70783,37,5,0,1
70784,54,5,0,1
70785,41,4,0,1
70786,60,5,1,0
70787,64,3,0,1
70788,34,5,1,0
70790,49,5,1,0
70791,45,5,0,1
70792,30,1,1,0
70793,66,2,1,0
70794,66,2,0,1
70797,33,5,0,1
70798,53,3,0,1
70800,21,4,1,0
70801,28,5,0,1
70804,53,5,0,1
70805,55,2,0,1
70806,42,4,0,1
70807,22,4,0,1
70808,77,5,1,0
70811,30,4,0,1
70812,25,4,1,0
70816,30,4,0,1
70817,21,4,0,1
70821,63,4,1,0
70825,47,5,1,0
70826,60,4,1,0
70828,26,4,1,0
70831,30,4,0,1
70832,31,4,0,1
70833,35,4,0,1
70835,62,5,1,0
70837,60,2,1,0
70838,25,5,0,1
70842,32,5,1,0
70845,21,4,0,1
70848,80,3,1,0
70849,49,3,0,1
70850,28,5,0,1
70851,36,5,1,0
70854,53,4,0,1
70860,44,2,0,1
70862,75,4,1,0
70863,77,4,0,1
70865,45,3,1,0
70867,29,4,0,1
70868,46,2,1,0
70869,38,2,1,0
70871,39,3,1,0
70872,23,5,0,1
70874,73,3,1,0
70877,56,1,1,0
70878,25,2,1,0
70881,23,5,1,0
70883,31,5,1,0
70886,21,4,0,1
70887,59,5,0,1
70890,59,5,0,1
70891,43,2,0,1
70893,30,2,0,1
70894,70,2,1,0
70895,75,1,0,1
70897,52,3,1,0
70898,71,2,1,0
70899,66,5,0,1
70900,59,2,1,0
70906,39,2,1,0
70908,25,5,1,0
70910,38,2,1,0
70911,59,5,1,0
70912,67,5,1,0
70913,28,5,1,0
70914,40,2,1,0
70915,80,3,1,0
70916,78,1,0,1
70917,48,2,1,0
70920,46,4,0,1
70921,29,4,0,1
70923,63,4,1,0
70925,57,3,1,0
70927,63,1,1,0
70929,29,4,0,1
70931,44,3,0,1
70932,43,5,0,1
70933,46,5,0,1
70935,46,5,0,1
70936,27,3,1,0
70938,49,2,1,0
70939,28,2,0,1
70940,21,4,1,0
70941,45,4,1,0
70945,49,3,1,0
70949,68,4,0,1
70950,50,4,1,0
70952,64,3,0,1
70954,61,3,1,0
70959,55,5,0,1
70961,74,5,0,1
70962,40,3,1,0
70964,35,5,0,1
70966,20,4,1,0
70967,25,2,1,0
70969,45,3,1,0
70970,31,3,1,0
70971,39,4,1,0
70972,61,4,1,0
70973,39,4,1,0
70974,49,3,1,0
70975,22,5,0,1
70979,46,5,1,0
70980,32,3,1,0
70981,50,5,1,0
70982,44,2,1,0
70983,39,5,0,1
70984,73,5,1,0
70985,74,2,1,0
70987,22,5,0,1
70991,80,1,0,1
70993,38,5,1,0
70995,34,2,0,1
70996,41,5,1,0
70997,62,3,0,1
70999,50,5,0,1
71003,78,1,1,0
71004,62,2,0,1
71005,64,3,0,1
71008,50,4,1,0
71010,23,4,0,1
71011,57,5,0,1
71012,24,5,0,1
71015,49,5,0,1
71020,80,3,0,1
71021,64,4,1,0
71025,61,2,1,0
71029,25,3,0,1
71031,27,4,1,0
71033,26,3,1,0
71036,29,3,1,0
71037,52,4,0,1
71038,60,2,1,0
71039,30,5,0,1
71040,63,2,1,0
71042,38,2,1,0
71045,80,3,1,0
71046,52,4,1,0
71047,52,3,0,1
71048,52,2,0,1
71049,20,4,0,1
71051,78,3,1,0
71053,61,4,0,1
71054,51,3,0,1
71056,59,3,1,0
71057,62,5,0,1
71059,53,1,1,0
71060,31,4,0,1
71061,54,4,1,0
71062,52,4,1,0
71063,34,5,0,1
71064,26,4,0,1
71065,51,5,0,1
71066,71,1,0,1
71068,45,4,1,0
71069,62,3,0,1
71070,79,2,0,1
71071,36,5,0,1
71072,50,3,0,1
71076,63,4,0,1
71078,22,4,0,1
71079,34,4,1,0
71080,22,3,1,0
71082,78,1,1,0
71083,62,3,0,1
71084,55,4,1,0
71086,24,4,1,0
71087,65,1,0,1
71089,32,3,0,1
71090,49,5,1,0
71091,39,4,0,1
71092,71,1,0,1
71093,50,3,1,0
71094,51,4,0,1
71095,31,5,1,0
71097,21,4,1,0
71099,80,5,0,1
71100,80,5,0,1
71101,51,2,1,0
71103,57,2,0,1
71104,78,2,0,1
71105,66,2,0,1
71107,34,5,0,1
71108,20,4,0,1
71111,75,4,0,1
71112,55,4,0,1
71113,26,5,0,1
71114,20,4,0,1
71117,32,4,0,1
71118,51,5,0,1
71119,36,4,1,0
71120,69,3,1,0
71122,63,4,1,0
71123,41,4,1,0
71127,70,5,0,1
71130,50,5,0,1
71132,68,5,0,1
71133,36,5,0,1
71135,76,3,0,1
71136,21,3,1,0
71137,61,4,1,0
71140,26,4,1,0
71141,78,5,0,1
71143,53,5,0,1
71144,30,3,0,1
71146,34,4,1,0
71152,80,1,1,0
71155,41,5,1,0
71157,26,4,0,1
71158,39,5,1,0
71159,37,5,0,1
71161,45,2,1,0
71164,48,4,1,0
71166,55,3,1,0
71169,62,5,1,0
71170,23,4,1,0
71171,61,3,0,1
71172,42,5,0,1
71175,73,4,1,0
71176,62,4,1,0
71179,32,5,0,1
71180,57,1,1,0
71182,47,3,0,1
71183,38,4,1,0
71184,64,5,1,0
71185,29,3,1,0
71187,63,1,0,1
71189,51,5,1,0
71194,61,4,0,1
71195,36,5,0,1
71197,36,4,1,0
71199,49,4,0,1
71200,51,5,1,0
71201,57,1,0,1
71202,80,3,0,1
71203,63,5,0,1
71204,27,5,0,1
71206,29,5,1,0
71208,32,5,1,0
71211,32,4,0,1
71212,65,2,0,1
71213,38,5,0,1
71215,60,5,1,0
71216,46,4,1,0
71217,28,3,1,0
71218,33,5,1,0
71219,60,3,1,0
71222,55,5,0,1
71223,25,4,0,1
71224,68,5,0,1
71227,39,4,1,0
71228,49,1,0,1
71229,48,4,1,0
71230,30,1,1,0
71231,52,3,1,0
71232,55,3,0,1
71234,47,5,0,1
71237,43,4,0,1
71238,53,4,0,1
71239,48,1,1,0
71240,80,5,1,0
71242,48,2,1,0
71244,64,5,0,1
71245,62,4,1,0
71249,24,3,1,0
71250,39,1,1,0
71251,60,5,1,0
71252,41,4,0,1
71253,47,3,0,1
71254,50,3,0,1
71259,23,3,0,1
71261,50,1,0,1
71263,47,5,1,0
71264,20,4,0,1
71266,68,4,0,1
71267,41,5,0,1
71269,33,3,1,0
71271,57,1,1,0
71272,30,5,1,0
71274,28,5,0,1
71278,69,2,1,0
71279,40,2,1,0
71280,23,3,0,1
71282,25,5,0,1
71284,64,5,0,1
71286,56,4,0,1
71288,68,5,1,0
71289,32,4,0,1
71291,50,5,1,0
71292,36,5,0,1
71295,25,4,1,0
71296,32,3,0,1
71300,35,5,0,1
71301,24,4,0,1
71302,56,3,0,1
71306,52,5,0,1
71307,58,4,1,0
71308,69,1,0,1
71309,59,2,0,1
71310,67,4,0,1
71311,80,2,0,1
71312,52,4,0,1
71313,52,5,1,0
71314,51,1,1,0
71315,44,1,1,0
71316,57,2,1,0
71321,54,4,0,1
71322,21,4,0,1
71324,35,1,1,0
71328,54,4,0,1
71330,39,3,1,0
71333,30,4,0,1
71334,80,1,1,0
71335,61,1,1,0
71336,45,4,1,0
71339,69,2,0,1
71340,36,2,0,1
71341,58,4,1,0
71342,80,1,1,0
71343,29,5,0,1
71344,65,2,1,0
71345,60,2,1,0
71346,74,5,0,1
71347,53,2,1,0
71348,56,2,1,0
71349,78,1,1,0
71351,52,4,0,1
71353,76,3,0,1
71354,50,5,1,0
71355,20,4,0,1
71356,63,4,1,0
71357,29,5,1,0
71359,41,1,1,0
71360,25,2,0,1
71361,55,5,0,1
71362,23,4,1,0
71363,30,5,0,1
71365,22,4,1,0
71366,20,4,0,1
71368,35,2,1,0
71371,63,4,0,1
71372,37,1,1,0
71374,52,4,0,1
71375,73,5,1,0
71377,80,5,1,0
71379,60,5,0,1
71380,80,3,0,1
71381,48,4,1,0
71382,80,5,0,1
71388,42,5,1,0
71390,80,4,1,0
71392,43,5,0,1
71393,27,3,1,0
71394,78,3,1,0
71395,30,1,1,0
71397,24,4,1,0
71399,55,4,1,0
71401,54,2,0,1
71403,30,4,0,1
71405,63,2,1,0
71407,49,4,0,1
71409,41,2,1,0
71412,35,5,0,1
71413,40,4,1,0
71415,38,4,1,0
71416,39,5,0,1
71417,64,3,1,0
71419,37,5,0,1
71420,54,2,0,1
71422,37,5,0,1
71423,27,2,1,0
71427,39,5,0,1
71428,35,4,1,0
71430,65,3,0,1
71433,33,3,1,0
71436,60,4,0,1
71438,70,4,0,1
71449,40,4,0,1
71450,34,4,0,1
71451,51,2,0,1
71452,36,5,1,0
71455,70,3,1,0
71456,21,2,1,0
71457,53,4,0,1
71460,47,4,0,1
71465,26,5,0,1
71467,48,3,1,0
71468,50,3,0,1
71470,80,2,0,1
71472,32,3,1,0
71473,38,5,0,1
71474,25,3,1,0
71476,49,4,0,1
71477,80,1,0,1
71478,43,1,1,0
71481,26,3,0,1
71482,40,4,0,1
71483,80,2,0,1
71484,39,3,1,0
71488,41,3,0,1
71489,24,4,0,1
71492,51,3,0,1
71494,29,5,1,0
71495,28,3,0,1
71496,65,1,1,0
71497,71,4,0,1
71503,30,4,1,0
71505,33,3,1,0
71509,60,3,0,1
71510,80,3,0,1
71511,64,4,1,0
71515,55,3,1,0
71516,23,5,1,0
71517,56,3,0,1
71522,63,4,0,1
71525,70,4,0,1
71526,39,5,0,1
71527,54,4,0,1
71528,30,5,0,1
71529,33,4,1,0
71530,68,4,1,0
71531,35,4,1,0
71532,21,3,1,0
71533,38,4,0,1
71534,76,1,1,0
71535,46,5,0,1
71536,44,5,0,1
71538,54,2,0,1
71540,57,2,0,1
71542,67,5,0,1
71544,49,3,1,0
71545,27,5,1,0
71547,21,4,0,1
71549,80,1,1,0
71552,65,2,1,0
71554,33,4,0,1
71555,60,3,1,0
71559,51,2,0,1
71560,80,2,1,0
71561,40,5,0,1
71564,25,3,1,0
71565,24,5,0,1
71566,48,5,1,0
71567,35,3,1,0
71569,56,1,1,0
71571,60,3,1,0
71574,31,3,0,1
71575,66,2,0,1
71577,47,4,1,0
71578,41,3,1,0
71580,50,3,0,1
71581,36,3,1,0
71582,29,3,1,0
71583,53,5,1,0
71584,58,4,0,1
71585,39,4,0,1
71591,55,5,0,1
71593,45,4,1,0
71594,27,5,1,0
71595,56,4,0,1
71598,27,4,0,1
71599,59,5,1,0
71604,49,3,1,0
71605,38,4,0,1
71609,28,3,0,1
71613,75,1,1,0
71615,41,5,1,0
71619,55,4,1,0
71620,65,3,1,0
71622,80,3,1,0
71625,39,5,1,0
71626,59,4,1,0
71628,53,3,0,1
71631,22,5,1,0
71633,64,1,0,1
71634,21,4,0,1
71635,42,5,0,1
71638,23,4,1,0
71639,48,3,0,1
71640,51,5,0,1
71643,31,4,1,0
71644,80,4,0,1
71647,80,4,0,1
71650,60,3,1,0
71651,46,5,0,1
71655,65,1,1,0
71656,58,5,1,0
71657,49,5,0,1
71658,25,2,1,0
71659,33,3,0,1
71660,35,2,0,1
71662,74,5,1,0
71666,61,5,1,0
71670,24,4,1,0
71671,65,4,1,0
71675,73,3,0,1
71676,80,3,1,0
71677,35,3,1,0
71678,70,5,0,1
71679,27,2,0,1
71680,55,2,1,0
71681,35,5,0,1
71682,69,2,1,0
71686,31,5,1,0
71688,51,5,1,0
71691,76,4,0,1
71695,54,1,0,1
71696,58,1,0,1
71697,74,1,1,0
71698,46,5,0,1
71702,70,3,0,1
71703,53,4,1,0
71704,77,2,1,0
